FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
1136,Lena Lowe Farm,"1325-C Swains Mill Rd, Harrellsville",NC,27942,36.263051,-76.728872,Swine,SWINE (Sow);,SIS0213, ,0,66600,66600,25 lb per day-animal, ,-8541419,4336878
1137,Farm 8134,"750 Liverman Mill Rd, Ahoskie",NC,27910,36.359873,-77.073765,Swine,SWINE (Immature);,SIS0213, ,0,6073.2,6073.2,4.2 lb per day-animal, ,-8579813,4350254
1138,Farm 40,"Sr 1427, Cofield",NC,27922,36.289694,-76.897024,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8560138,4340557
1139,Farm 31,"Sr1152, Woodland",NC,27897,36.305346,-77.149872,Swine,SWINE (Immature);,SIS0213, ,0,13742.4,13742.4,4.2 lb per day-animal, ,-8588285,4342719
1140,Farm 8525 & 8526,"Sr 1160, Ahoskie",NC,27910,36.370496,-77.104805,Swine,SWINE (Immature);,SIS0213, ,0,27489,27489,4.2 lb per day-animal, ,-8583268,4351723
1141,Brian Mitchell Farm,Harrellsville,NC,27942,36.2917,-76.75,Swine,SWINE (Sow);,SIS0213, ,0,44400,44400,25 lb per day-animal, ,-8543771,4340834
1142,Hog's Breath Farm,"1224 Dave Currie Rd, Red Springs",NC,28377,34.871336,-79.302844,Swine,SWINE (Sow);,SIS0213, ,0,220000,220000,25 lb per day-animal, ,-8827953,4146411
1143,Upchurch & Willis / C & M Farm,"460 Peck Ln, Raeford",NC,28376,34.990383,-79.201902,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8816716,4162575
1144,Roy Wood Jr. Farm,"5969 Aberdeen Rd, Raeford",NC,28376,35.03112,-79.331069,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8831095,4168112
1145,Farm 5786,"3 Guys Loop, Raeford, NC 28376, USA",NC,0,34.941311,-79.321647,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8830046,4155909
1146,Farm 6707,"360 Dogwood Farm Ln, Raeford",NC,28376,34.9985,-79.389475,Swine,SWINE (Immature);,SIS0213, ,0,7140,7140,4.2 lb per day-animal, ,-8837596,4163678
1147,Charles Locklear Farm,"5812 Old Wire Rd, Red Springs",NC,28377,34.848488,-79.2939,Swine,SWINE (Immature);,SIS0213, ,0,6073.2,6073.2,4.2 lb per day-animal, ,-8826957,4143311
1148,"T.B. Upchurch, Inc","861 Upchurch Rd, Raeford",NC,28376,34.959891,-79.178894,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8814154,4158433
1149,Hendrix Livestock Inc.,"500 Chrisholm Rd, Raeford",NC,28376,34.948088,-79.272325,Swine,SWINE (Sow);,SIS0213, ,0,125000,125000,25 lb per day-animal, ,-8824555,4156830
1150,McBryde Farm,"1673 Ryan McBryde Rd, Raeford",NC,28376,34.911666,-79.304036,Swine,SWINE (Sow);,SIS0213, ,0,163392,163392,25 lb per day-animal, ,-8828085,4151884
1151,Swine Relief LLC,"1821 N Hilltop Rd, Red Springs",NC,28377,34.8878,-79.318627,Swine,SWINE (Sow);,SIS0213, ,0,396000,396000,25 lb per day-animal, ,-8829709,4148645
1152,Double C Farms,"4021 Calloway Rd, Raeford",NC,28376,35.019994,-79.379233,Swine,SWINE (Sow);,SIS0213, ,0,144000,144000,25 lb per day-animal, ,-8836456,4166600
1153,Raeford Livestock Farms Inc.,"4682 N Duffie Rd, Red Springs",NC,28377,34.880166,-79.318877,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8829737,4147609
1154,Blue Farm & White Farm,"1208 Ryan McBryde Rd, Raeford",NC,28376,34.914505,-79.3175,Swine,SWINE (Immature);,SIS0213, ,0,20160,20160,4.2 lb per day-animal, ,-8829584,4152270
1155,R&R Pork Farm,"615 Calloway Rd, Raeford",NC,28376,35.003227,-79.318591,Swine,SWINE (Immature);,SIS0213, ,0,3234,3234,4.2 lb per day-animal, ,-8829705,4164321
1156,Rodlee Pork Inc.,"900 Refuge Rd, Pantego",NC,27860,35.658175,-76.58175,Swine,SWINE (Sow);,SIS0213, ,0,22500,22500,25 lb per day-animal, ,-8525042,4253689
1157,Three G Two,"11554-C Hwy 96 N, Zebulon",NC,27597,35.694323,-78.266475,Swine,SWINE (Immature);,SIS0213, ,0,7560,7560,4.2 lb per day-animal, ,-8712584,4258643
1158,Three G Two,"11554-C Hwy 96 N, Zebulon",NC,27597,35.694323,-78.266475,Swine,SWINE (Sow);,SIS0213, ,0,162000,162000,25 lb per day-animal, ,-8712584,4258643
1159,Three G Two,"11554-C Hwy 96 N, Zebulon",NC,27597,35.694323,-78.266475,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,840,840,8.4 lb per day-animal, ,-8712584,4258643
1160,Three G Two,"11554-C Hwy 96 N, Zebulon",NC,27597,35.694323,-78.266475,Swine,SWINE (Sow);,SIS0213, ,0,115920,115920,25 lb per day-animal, ,-8712584,4258643
1161,Lee Brothers Farm,"8828 NC Hwy 50 S, Newton Grove",NC,28366,35.2958,-78.4361,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8731467,4204153
1162,Lee Brothers Farm,"8828 NC Hwy 50 S, Newton Grove",NC,28366,35.2958,-78.4361,Swine,SWINE (Sow);,SIS0213, ,0,153000,153000,25 lb per day-animal, ,-8731467,4204153
1163,Lee Brothers Farm,"8828 NC Hwy 50 S, Newton Grove",NC,28366,35.2958,-78.4361,Swine,SWINE (Sow);,SIS0213, ,0,94484,94484,25 lb per day-animal, ,-8731467,4204153
1164,Battlefield Sow Farm,"4322 Harper House Rd, Four Oaks",NC,27524,35.328857,-78.30552,Swine,SWINE (Immature);,SIS0213, ,0,8450.4,8450.4,4.2 lb per day-animal, ,-8716931,4208663
1165,Donald E. Byrd,"755 Powhatan Rd, Clayton",NC,27527,35.5958,-78.368,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8723886,4245147
1166,Donald E. Byrd,"755 Powhatan Rd, Clayton",NC,27527,35.5958,-78.368,Swine,SWINE (Sow);,SIS0213, ,0,117300,117300,25 lb per day-animal, ,-8723886,4245147
1167,John Langdon Farm,"7728 Raleigh Rd, Benson",NC,27504,35.497472,-78.548977,Swine,SWINE (Sow);,SIS0213, ,0,201100,201100,25 lb per day-animal, ,-8744032,4231694
1168,"M.R. Langdon & Sons, Inc.","570 Sherill Rd, Benson",NC,27504,35.5044,-78.5503,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8744180,4232641
1169,Mark & Pam Denning Farm 1-6,"2395 Benson-Hardee Rd, Benson",NC,27504,35.4167,-78.595486,Swine,SWINE;,SIS0213, ,0,45360,45360,11 lb per day-animal, ,-8749210,4220655
1170,Brooks Creech Farm,"14198 NC 39, Zebulon",NC,27597,35.7892,-78.2653,Swine,SWINE;,SIS0213, ,0,47850,47850,11 lb per day-animal, ,-8712454,4271655
1171,Thornton Brothers,"305 B Newton Grove Rd, Four Oaks",NC,27524,35.2989,-78.3033,Swine,SWINE (Sow);,SIS0213, ,0,92000,92000,25 lb per day-animal, ,-8716684,4204576
1172,Sammy Britt Farm houses 1-6,"900 Langston Rd, Newton Grove",NC,28366,35.2878,-78.32,Swine,SWINE (Sow);,SIS0213, ,0,93000,93000,25 lb per day-animal, ,-8718543,4203062
1173,George Clifford Uzzle Farm,"150 Meta Dr, Clayton",NC,27520,35.5844,-78.3897,Swine,SWINE (Sow);,SIS0213, ,0,93000,93000,25 lb per day-animal, ,-8726302,4243586
1174,R & T Eldridge Farms,"1683 Barefoot Rd, Newton Grove",NC,28366,35.2986,-78.3936,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8726736,4204535
1175,Terry Barefoot Farm,"3900 US 701 Hwy S, Four Oaks",NC,27524,35.39191,-78.374855,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8724649,4217269
1176,J&M Hog Farm Inc,"5110 Strickland Crossroads Rd, Four Oaks",NC,27524,35.3775,-78.4156,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8729185,4215302
1177,Owen Kornegay Farm,"11754 Brogden Rd, Princeton",NC,27569,35.385694,-78.177169,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8702643,4216421
1178,Danny Kornegay Farm,"433 Worley Rd, Princeton",NC,27569,35.423767,-78.177866,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8702721,4221621
1179,Eldridge Westbrook Farm,"3610 Harper House Rd, Four Oaks",NC,27524,35.3214,-78.289,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8715092,4207645
1180,"R & B Allen Farms, Inc.","3689 Stricklands X-Rds Rd, Four Oaks",NC,27524,35.364269,-78.385651,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8725851,4213496
1181,Creekside Farms,"494 Stricklands Crossroads Rd, Four Oaks",NC,27524,35.3683,-78.3206,Swine,SWINE (Sow);,SIS0213, ,0,133000,133000,25 lb per day-animal, ,-8718610,4214046
1182,Shelton Keith Jackson Farm,"705 Newton Grove Rd, Four Oaks",NC,27524,35.291383,-78.315679,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8718062,4203551
1183,Ben Youngblood Farm,"2549 Wilsons Mills Rd, Smithfield",NC,27577,35.5544,-78.3483,Swine,SWINE (Sow);,SIS0213, ,0,97500,97500,25 lb per day-animal, ,-8721693,4239480
1184,Creech Farm,"3266 Elevation Rd, Benson",NC,27504,35.465362,-78.516362,Swine,SWINE (Sow);,SIS0213, ,0,43750,43750,25 lb per day-animal, ,-8740402,4227304
1185,Lassiter Swine Farm,"705 Lassiter Rd, Four Oaks",NC,27524,35.4767,-78.4633,Swine,SWINE (Sow);,SIS0213, ,0,62375,62375,25 lb per day-animal, ,-8734495,4228854
1186,J.L.M. Farms LLC,"2348 Scout Rd, Four Oaks",NC,27524,35.338583,-78.239703,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8709604,4209990
1187,J.L.M. Farms LLC,"2348 Scout Rd, Four Oaks",NC,27524,35.338583,-78.239703,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8709604,4209990
1188,Spring Meadow Farm,"1960 Wilson Mills Rd, Smithfield",NC,27577,35.5444,-78.3379,Swine,SWINE (Immature);,SIS0213, ,0,5422.2,5422.2,4.2 lb per day-animal, ,-8720535,4238112
1189,Rickie Norris Farm,"7763 Stricklands Crossroads Rd, Four Oaks",NC,27524,35.372244,-78.469808,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8735219,4214584
1190,"Wood Farms, Inc.","6815 NC 96 S, Benson",NC,27504,35.354057,-78.437511,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8731624,4212102
1191,Sandy Ridge Pork,"2074 Joyner Bridge Rd, Four Oaks",NC,27524,35.3526,-78.3416,Swine,SWINE (Immature);,SIS0213, ,0,6720,6720,4.2 lb per day-animal, ,-8720947,4211903
1192,Sammy Britt Farm houses 7-10,"671 Newton Grove Rd, Newton Grove",NC,28366,35.2925,-78.3153,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8718020,4203703
1193,Godwin Farm,"1177 Eldridge Rd, Newton Grove",NC,28366,35.283841,-78.418873,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8729549,4202522
1194,Harold W. Lee & Sons,"959 Oak Forest Rd, Four Oaks",NC,27524,35.3497,-78.3811,Swine,SWINE;,SIS0213, ,0,11440,11440,11 lb per day-animal, ,-8725344,4211507
1195,T & S Denning Farm,"1488 Benson Hardee Rd, Benson",NC,27504,35.404275,-78.576738,Swine,SWINE (Sow);,SIS0213, ,0,24675,24675,25 lb per day-animal, ,-8747123,4218958
1196,Ivey Johnson Farm,"953 Gardner Rd, Four Oaks",NC,27524,35.45695,-78.48317,Swine,SWINE (Sow);,SIS0213, ,0,16500,16500,25 lb per day-animal, ,-8736707,4226154
1197,David G. Herring Swine Farm,"6944 Harper House Rd, Newton Grove",NC,28366,35.293,-78.3487,Swine,SWINE (Sow);,SIS0213, ,0,60400,60400,25 lb per day-animal, ,-8721738,4203771
1198,Barber McLamb Farm,"5335 NC Hwy 50 N, Benson",NC,27504,35.446769,-78.563904,Swine,SWINE (Sow);,SIS0213, ,0,13575,13575,25 lb per day-animal, ,-8745694,4224763
1199,Parker's Swine Farm,"2862c N NC Hwy 50, Benson",NC,27504,35.4153,-78.5511,Swine,SWINE (Sow);,SIS0213, ,0,8740,8740,25 lb per day-animal, ,-8744269,4220464
1200,Parker's Swine Farm,"2862c N NC Hwy 50, Benson",NC,27504,35.4153,-78.5511,Swine,SWINE (Sow);,SIS0213, ,0,27350,27350,25 lb per day-animal, ,-8744269,4220464
1201,Central Crops Research Station,"13223 US 70 Bus W, Clayton",NC,27520,35.670666,-78.514883,Swine,SWINE (Sow);,SIS0213, ,0,8350,8350,25 lb per day-animal, ,-8740237,4255401
1202,Crantock Farm,"2780 Crantock Rd, Smithfield",NC,27577,35.5261,-78.4582,Swine,SWINE (Sow);,SIS0213, ,0,6440,6440,25 lb per day-animal, ,-8733927,4235609
1203,Crantock Farm,"2780 Crantock Rd, Smithfield",NC,27577,35.5261,-78.4582,Swine,SWINE (Sow);,SIS0213, ,0,14500,14500,25 lb per day-animal, ,-8733927,4235609
1204,Wilbur Creech Farm,"1634 Friendship Church Rd, Middlesex",NC,27557,35.7683,-78.2433,Swine,SWINE;,SIS0213, ,0,1100,1100,11 lb per day-animal, ,-8710005,4268787
1205,Dennis Raynor,"315 Westbrook Low Grounds Rd, Four Oaks",NC,27524,35.348672,-78.290888,Swine,SWINE (Sow);,SIS0213, ,0,110250,110250,25 lb per day-animal, ,-8715302,4211367
1206,Langston Farms,"8036 Harper House Rd, Newton Grove",NC,28366,35.286416,-78.367926,Swine,SWINE (Sow);,SIS0213, ,0,149040,149040,25 lb per day-animal, ,-8723878,4202873
1207,Wilma Dean Britt Farm,"671b Newton Grove Rd, Four Oaks",NC,27524,35.292417,-78.310911,Swine,SWINE (Sow);,SIS0213, ,0,55125,55125,25 lb per day-animal, ,-8717531,4203692
1208,Jeffrey Thornton Farm,"851 Johnson Rd, Newton Grove",NC,28366,35.2722,-78.3742,Swine,SWINE (Sow);,SIS0213, ,0,127328,127328,25 lb per day-animal, ,-8724576,4200935
1209,Carol J. Lee Farm,"2064 Blackmon Rd, Four Oaks",NC,27524,35.4042,-78.4222,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8729920,4218948
1210,"ER Farms, LLC","4680 Princeton Kenly Rd, Princeton",NC,27569,35.5269,-78.1548,Swine,SWINE (Sow);,SIS0213, ,0,144000,144000,25 lb per day-animal, ,-8700153,4235718
1211,Dismal Farms,"1457 Beasley Rd, Benson",NC,27504,35.337392,-78.493216,Swine,SWINE (Sow);,SIS0213, ,0,60300,60300,25 lb per day-animal, ,-8737825,4209827
1212,ADJ Nursery #3,"430 Enoch Rd, Benson",NC,27504,35.3264,-78.4264,Swine,SWINE (Sow);,SIS0213, ,0,200100,200100,25 lb per day-animal, ,-8730387,4208327
1213,C&S Johnson,"296 Shade Tree Rd, Benson",NC,27504,35.4392,-78.5172,Swine,SWINE (Sow);,SIS0213, ,0,139840,139840,25 lb per day-animal, ,-8740495,4223729
1214,Cox Brothers,"956 Scout Rd, Four Oaks",NC,27524,35.3373,-78.2688,Swine,SWINE (Sow);,SIS0213, ,0,89700,89700,25 lb per day-animal, ,-8712843,4209815
1215,Glenn Honeycutt Farm,"10944 NC Hwy 210, Four Oaks",NC,27524,35.518516,-78.536142,Swine,SWINE (Sow);,SIS0213, ,0,15000,15000,25 lb per day-animal, ,-8742604,4234572
1216,Thornton Brothers 105,"55 Almon Rd, Newton Grove",NC,28366,35.3067,-78.3469,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8721537,4205640
1217,Dwight Mayo - Daughtry Farm,"1074 Daughtry Rd, Smithfield",NC,27577,35.4611,-78.2861,Swine,SWINE (Sow);,SIS0213, ,0,26250,26250,25 lb per day-animal, ,-8714769,4226722
1218,TDM Farm 29 (W.T. Herring 100 ac. Site),"7155 Harper House Rd, Newton Grove",NC,28366,35.2814,-78.34,Swine,SWINE (Immature);,SIS0213, ,0,10920,10920,4.2 lb per day-animal, ,-8720769,4202189
1219,M & M Farms,"1440 Preston Rd, Smithfield",NC,27577,35.4505,-78.2535,Swine,SWINE (Sow);,SIS0213, ,0,84000,84000,25 lb per day-animal, ,-8711140,4225273
1220,Stilley Farm,"1908 Pleasant Hill Rd, Trenton",NC,28585,35.063799,-77.527289,Swine,SWINE (Sow);,SIS0213, ,0,298325,298325,25 lb per day-animal, ,-8630299,4172556
1221,Taylor Finishing,"508 Ben Banks Rd, Trenton",NC,28585,35.0714,-77.2528,Swine,SWINE (Sow);,SIS0213, ,0,258000,258000,25 lb per day-animal, ,-8599743,4173589
1222,Taylor Finishing,"508 Ben Banks Rd, Trenton",NC,28585,35.0714,-77.2528,Swine,SWINE (Sow);,SIS0213, ,0,100740,100740,25 lb per day-animal, ,-8599743,4173589
1223,Eastern Carolina Breeders (Home Farm),"147 Cox Ln, Trenton",NC,28585,35.014302,-77.597362,Swine,SWINE (Sow);,SIS0213, ,0,79350,79350,25 lb per day-animal, ,-8638099,4165826
1224,Laniers' Farms TCB Inc,"522 Plum Nearly Ln, Trenton",NC,28585,34.9894,-77.5125,Swine,SWINE (Sow);,SIS0213, ,0,186250,186250,25 lb per day-animal, ,-8628652,4162442
1225,Woody Sutton Farm #1,"6273 Wyse Fork Rd, Dover",NC,28526,35.2,-77.5,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8627261,4191095
1226,Farm # 3509 & 3722,"446 Ashlee Nicole Trl, Kinston",NC,28501,35.053766,-77.54173,Swine,SWINE (Immature);,SIS0213, ,0,33293.4,33293.4,4.2 lb per day-animal, ,-8631906,4171191
1227,No-Name #1 & 2,"1837 Guinea Town Rd, Kinston",NC,28501,35.125,-77.5319,Swine,SWINE (Sow);,SIS0213, ,0,176640,176640,25 lb per day-animal, ,-8630812,4180882
1228,TC Buckhorn Ranch,"316 Claude Banks Rd, Trenton",NC,28585,35.0494,-77.2631,Swine,SWINE (Sow);,SIS0213, ,0,203136,203136,25 lb per day-animal, ,-8600889,4170597
1229,Maxine Houston Heath Farm,"2620 Mary Tate Rd, Pink Hill",NC,28572,35.0036,-77.7214,Swine,SWINE (Sow);,SIS0213, ,0,66000,66000,25 lb per day-animal, ,-8651907,4164371
1230,DC Mills Farm,"387 Lee Mills Rd, Trenton",NC,28585,35.0125,-77.6142,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8639973,4165581
1231,"B & S Turner Farms, Inc.","1801 Hwy 258, Pink Hill",NC,28572,35.0417,-77.6486,Swine,SWINE (Sow);,SIS0213, ,0,132000,132000,25 lb per day-animal, ,-8643803,4169550
1232,Rick Tyndall Farm,"729 Old Comfort Hwy, Trenton",NC,28585,35.005779,-77.469773,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8623896,4164667
1233,White Oak River Farms (Forrest Nursery),"203 Neuhoff Ln, Maysville",NC,28555,34.9181,-77.3708,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8612878,4152758
1234,"Oink Heaven, Inc.","783 Webb Farm Rd, Dover",NC,28526,35.1664,-77.4706,Swine,SWINE (Sow);,SIS0213, ,0,147200,147200,25 lb per day-animal, ,-8623988,4186518
1235,Potter's Hill Nursery #1 & #2,"9574 Hwy 41 W, Pink Hill",NC,28572,34.9897,-77.6872,Swine,SWINE (Sow);,SIS0213, ,0,147200,147200,25 lb per day-animal, ,-8648100,4162482
1236,MD Robinson Farms 1-4,"273 Fordham Rd, Kinston",NC,28501,35.0967,-77.5653,Swine,SWINE (Sow);,SIS0213, ,0,294400,294400,25 lb per day-animal, ,-8634530,4177031
1237,Keith Metts Farm,"5810 Hwy 41 W, Trenton",NC,28585,35.0022,-77.5469,Swine,SWINE (Sow);,SIS0213, ,0,78750,78750,25 lb per day-animal, ,-8632482,4164181
1238,Timothy Houston / Farm #404,"2338 Mary Tate Rd, Pink Hill",NC,28572,35.0022,-77.7119,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8650849,4164181
1239,Moore Brothers - Beaver Creek Farm,"3256 Middle Rd, Trenton",NC,28585,35.1394,-77.4744,Swine,SWINE (Sow);,SIS0213, ,0,180000,180000,25 lb per day-animal, ,-8624411,4182842
1240,Robert L. Cox Farm (Griffin Farm),"691 Huffman Town Rd, Trenton",NC,28585,34.993099,-77.56488,Swine,SWINE (Sow);,SIS0213, ,0,70000,70000,25 lb per day-animal, ,-8634483,4162944
1241,Sycamore Farms Inc / Roberson Family Farms,"3248 Cobb Rd, Kinston",NC,28501,35.1614,-77.5106,Swine,SWINE (Sow);,SIS0213, ,0,132000,132000,25 lb per day-animal, ,-8628441,4185837
1242,Brent Riggs Farm,"6057 White Oak River Rd, Maysville",NC,28555,34.9419,-77.3189,Swine,SWINE (Sow);,SIS0213, ,0,57500,57500,25 lb per day-animal, ,-8607101,4155989
1243,D&E Swine Farm,"2010 Hwy 258 S, Pink Hill",NC,28572,35.0375,-77.6297,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8641699,4168979
1244,O'Neal & Deborah Heath Farm,"394 Vine Swamp Rd, Kinston",NC,28504,35.0667,-77.6,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8638393,4172950
1245,"Clayhill Farms, Inc.","1087 Davis Field Rd, Pollocksville",NC,28573,34.9917,-77.2917,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8604073,4162754
1246,Weston Hog Farm,"8334 Hwy 41 W, Richlands",NC,28574,35.0036,-77.6492,Swine,SWINE (Sow);,SIS0213, ,0,67000,67000,25 lb per day-animal, ,-8643870,4164371
1247,Hill and Taylor Farm,"Currin Howard Road And Smalltown Rd, Pink Hill",NC,28572,35.0386,-77.6156,Swine,SWINE (Immature);,SIS0213, ,0,19950,19950,4.2 lb per day-animal, ,-8640129,4169129
1248,Hill and Taylor Farm,"Currin Howard Road And Smalltown Rd, Pink Hill",NC,28572,35.0386,-77.6156,Swine,SWINE (Sow);,SIS0213, ,0,67500,67500,25 lb per day-animal, ,-8640129,4169129
1249,White Oak River Farms - Hoffman Sow Farm,"203 Neuhoff Ln, Maysville",NC,28555,34.925958,-77.372446,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8613062,4153825
1250,Frank Howard Farm,"6693 Hwy 41 W, Trenton",NC,28585,35.0081,-77.5878,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,5174.4,5174.4,8.4 lb per day-animal, ,-8637035,4164983
1251,Fatback Farm,"469 Alonza Mills Rd, Trenton",NC,28585,34.997188,-77.603148,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8638743,4163500
1252,Triple K Farm,"456 Triple K Farm Rd, Pollocksville",NC,28573,35.0114,-77.3289,Swine,SWINE (Sow);,SIS0213, ,0,264000,264000,25 lb per day-animal, ,-8608214,4165431
1253,W&P Farms Inc,"1583 Wyse Fork Rd, Trenton",NC,28585,35.1064,-77.4,Swine,SWINE (Sow);,SIS0213, ,0,176640,176640,25 lb per day-animal, ,-8616129,4178351
1254,Sherall Houston Farm,"9367 Hwy 41 W, Trenton",NC,28585,34.9814,-77.6769,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8646953,4161355
1255,Farm #25 / 3425,"Sr 1119, Trenton",NC,28585,34.9806,-77.2889,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8603761,4161246
1256,Farm #25 / 3425,"Sr 1119, Trenton",NC,28585,34.9806,-77.2889,Swine,SWINE (Sow);,SIS0213, ,0,200000,200000,25 lb per day-animal, ,-8603761,4161246
1257,Farm #25 / 3425,"Sr 1119, Trenton",NC,28585,34.9806,-77.2889,Swine,SWINE (Sow);,SIS0213, ,0,136459,136459,25 lb per day-animal, ,-8603761,4161246
1258,Kee-Lang Farms Inc,"374 Heath Rd, Trenton",NC,28585,35.0392,-77.2994,Swine,SWINE (Sow);,SIS0213, ,0,128800,128800,25 lb per day-animal, ,-8604930,4169210
1259,"Sasser's Mill Livestock, Inc.","3244 Wyse Fork Rd, Dover",NC,28526,35.1417,-77.4417,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8620771,4183155
1260,"Sasser's Mill Livestock, Inc.","3244 Wyse Fork Rd, Dover",NC,28526,35.1417,-77.4417,Swine,SWINE (Sow);,SIS0213, ,0,40000,40000,25 lb per day-animal, ,-8620771,4183155
1261,Rosewood Swine Farms LLC,"2115 Hwy 41 E, Trenton",NC,28585,35.1278,-77.3411,Swine,SWINE (Immature);,SIS0213, ,0,7694.4,7694.4,4.2 lb per day-animal, ,-8609572,4181263
1262,"Triple ""A"" Farm","761 Burkett Rd, Dover",NC,28526,35.2011,-77.4767,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8624667,4191244
1263,Andrews Farm,"362 Hwy 41 S, Trenton",NC,28585,35.05,-77.4383,Swine,SWINE (Immature);,SIS0213, ,0,7560,7560,4.2 lb per day-animal, ,-8620392,4170679
1264,Andrews Farm,"362 Hwy 41 S, Trenton",NC,28585,35.05,-77.4383,Swine,SWINE (Sow);,SIS0213, ,0,328075,328075,25 lb per day-animal, ,-8620392,4170679
1265,Andrews Farm,"362 Hwy 41 S, Trenton",NC,28585,35.05,-77.4383,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8620392,4170679
1266,Robert Cox Green Farm,"621 Stroud Rd, Trenton",NC,28585,35.0686,-77.445,Swine,SWINE (Immature);,SIS0213, ,0,2520,2520,4.2 lb per day-animal, ,-8621138,4173208
1267,Larry Jones Farm,"Holston Creek Rd, Swansboro, NC 28584, USA",NC,0,34.8167,-77.1,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8582733,4139000
1268,Larry Jones Farm,"Holston Creek Rd, Swansboro, NC 28584, USA",NC,0,34.8167,-77.1,Swine,SWINE (Sow);,SIS0213, ,0,128800,128800,25 lb per day-animal, ,-8582733,4139000
1269,Eric Jones Farm,"809 Sellars Rd, Cameron",NC,28326,35.3386,-79.2175,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8818452,4209992
1270,"Owl Pond, Heath Farm & Hog City","Mark N Smith Rd, Deep Run",NC,28525,35.1028,-77.675322,Swine,SWINE (Immature);,SIS0213, ,0,18148.2,18148.2,4.2 lb per day-animal, ,-8646778,4177861
1271,"High Yiled Farms, LLC 1-16","2421 Hwy 11 S, Kinston",NC,28504,35.1614,-77.68137,Swine,SWINE (Sow);,SIS0213, ,0,282500,282500,25 lb per day-animal, ,-8647451,4185837
